notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
复旦大学附属眼耳鼻喉科医院3D4K内窥镜摄像系统中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291459.htm,2026-09-08 20:15,上海,复旦大学附属眼耳鼻喉科医院,中标公告,中标公告
复旦大学附属眼耳鼻喉科医院4K超高清摄像系统中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291457.htm,2026-09-08 20:14,上海,复旦大学附属眼耳鼻喉科医院,中标公告,中标公告
复旦大学附属眼耳鼻喉科医院手术导航系统中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291444.htm,2026-09-08 20:13,上海,复旦大学附属眼耳鼻喉科医院,中标公告,中标公告
北京航空航天大学审计处北航人工智能科研楼、沙河校区学生公寓跟踪审计中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291312.htm,2026-09-08 19:49,北京,北京航空航天大学,中标结果公告,中标结果公告
中国中医科学院广安门医院国家中医药传承创新中心建设项目（第二十五批）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290861.htm,2026-09-08 18:48,北京,中国中医科学院广安门医院,中标公告,中标公告
北京大学化学与分子工程学院超高分辨液质联用仪采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290863.htm,2026-09-08 18:48,北京,北京大学,中标公告,中标公告
武汉大学水风光清洁能源互补运行与控制模拟交叉集成创新支撑中心项目-放电瞬态过程光学高速测量系统中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290848.htm,2026-09-08 18:46,湖北,武汉大学,中标公告,中标公告
广东省消防救援总队机关2026至2027年食材采购及配送服务项目中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290797.htm,2026-09-08 18:42,广东,广东省消防救援总队,中标结果公告,中标结果公告
通用音视频图像文档处理、操作系统和办公软件及服务采购中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290784.htm,2026-09-08 18:41,北京,北京大学,中标公告,中标公告
陕西师范大学教育学部未来教师技能实训中心设备采购中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290664.htm,2026-09-08 18:27,陕西,陕西师范大学,中标公告,中标公告
自然资源部南海调查中心2026年第六批采购项目中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290643.htm,2026-09-08 18:25,广东,自然资源部南海调查中心,中标结果公告,中标结果公告
厦门边检总站福州边检站食堂餐饮外包服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290644.htm,2026-09-08 18:25,福建,中华人民共和国福州出入境边防检查站,中标公告,中标公告
江南大学食品营养与人体健康学科交叉中心大楼项目监理中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290636.htm,2026-09-08 18:24,江苏,江南大学,中标公告,中标公告
华中科技大学同济医学院附属同济医院频闪喉镜采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290624.htm,2026-09-08 18:23,湖北,华中科技大学同济医学院附属同济医院,中标公告,中标公告
华中科技大学同济医学院附属同济医院药品分装机采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290621.htm,2026-09-08 18:23,湖北,华中科技大学同济医学院附属同济医院,中标公告,中标公告
大兴校区基本伙餐厅与教工餐厅劳务人员服务项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290589.htm,2026-09-08 18:20,北京,民政职业大学,中标公告,中标公告
中国农业大学国家农业科技创新港人才培养组团施工中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290593.htm,2026-09-08 18:20,北京,中国农业大学,中标公告,中标公告
中国农业大学国家农业科技创新港国际农业与全球发展创新基地施工中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290557.htm,2026-09-08 18:19,北京,中国农业大学,中标公告,中标公告
陕西师范大学比表面孔径测定设备中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290558.htm,2026-09-08 18:19,陕西,陕西师范大学,中标公告,中标公告
红河站观测及试验样地安全防护保障项目（一期）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290564.htm,2026-09-08 18:18,云南,中国科学院昆明植物研究所,中标公告,中标公告
中华人民共和国厦门海事局厦门海沧海事处综合保障能力提升-中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290276.htm,2026-09-08 18:01,福建,中华人民共和国厦门海事局,中标公告,中标公告
北京大学口腔医院国际口腔医疗器械创新转化基地物业服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290204.htm,2026-09-08 17:50,北京,北京大学口腔医院,中标公告,中标公告
中华人民共和国霍尔果斯海关物业服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290030.htm,2026-09-08 17:49,新疆,乌鲁木齐海关后勤管理中心,中标公告,中标公告
陕西师范大学教师提升-测绘仪器虚拟仿真教学系统项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27290027.htm,2026-09-08 17:49,陕西,陕西师范大学,中标公告,中标公告
四川测绘地理信息局测绘技术服务中心基础测绘工程成果第三方质量检验服务中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289594.htm,2026-09-08 17:33,四川,四川测绘地理信息局测绘技术服务中心,中标公告,中标公告
河南证监局中央空调更换项目中标候选人公示,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289591.htm,2026-09-08 17:33,河南,中国证券监督管理委员会河南监管局,,未知公告
国家税务总局惠州大亚湾经济技术开发区税务局2026-2027年职工食堂食材配送服务项目中标（成交）结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289585.htm,2026-09-08 17:32,广东,国家税务总局惠州大亚湾经济技术开发区税务局,中标（成交）结果公告,成交公告
云南气象信息网络机房运维项目中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289545.htm,2026-09-08 17:30,云南,云南省气象台,中标结果公告,中标结果公告
云南气象信息网络安全运维项目中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289542.htm,2026-09-08 17:30,云南,云南省气象台,中标结果公告,中标结果公告
中国医学科学院北京协和医院病房改造建设及能力提升项目（东单院区）监理采购项目中标结果公示,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289656.htm,2026-09-08 17:30,北京,中国医学科学院北京协和医院,中标结果公示,中标结果公示
东南大学附属中大医院医用直线加速器设备维保服务项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289434.htm,2026-09-08 17:26,江苏,东南大学,中标公告,中标公告
中国环境监测总站国控城市点位专用材料采购中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289393.htm,2026-09-08 17:25,北京,中国环境监测总站,中标公告,中标公告
海关总署海关总署朝阳门外大街甲10号办公楼维修改造项目工程监理采购项目中标结果公示,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289503.htm,2026-09-08 17:25,北京,海关总署机关服务中心(海关总署机关服务局),中标结果公示,中标结果公示
中国科学院深海科学与工程研究所Micro-CT原位扫描高压控温多相流体驱替设备采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289244.htm,2026-09-08 17:18,广东,中国科学院深海科学与工程研究所,中标公告,中标公告
国家税务总局武宁县税务局2026年食堂食材配送服务采购项目（第二次）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289138.htm,2026-09-08 17:14,江西,国家税务总局武宁县税务局,中标公告,中标公告
自然资源部国土卫星遥感应用中心自然资源卫星遥感公有云计算服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27289184.htm,2026-09-08 17:10,北京,自然资源部国土卫星遥感应用中心,中标公告,中标公告
北京师范大学珠海校区晶圆级污水信息芯片多物理高频探针台设备采购项目中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288905.htm,2026-09-08 17:07,北京,北京师范大学,中标结果公告,中标结果公告
中国信息通信研究院2025年工业互联网创新发展工程-基于工业互联网标识解析体系的联网设备认证与追溯公共服务平台项目-启动-非零余额项目-物联网码号管理平台中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288903.htm,2026-09-08 17:07,北京,中国信息通信研究院,中标公告,中标公告
北京师范大学大数据存储扩容和备份系统升级项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288907.htm,2026-09-08 17:07,北京,北京师范大学,中标公告,中标公告
中华人民共和国哈尔滨海关哈尔滨海关2026年手持式X射线荧光光谱仪采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288798.htm,2026-09-08 17:03,黑龙江,中华人民共和国哈尔滨海关,中标公告,中标公告
厦门务实-公开招标-2026-WS347浮游植物分类荧光仪结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288786.htm,2026-09-08 17:02,福建,自然资源部第三海洋研究所,光仪结果公告,光仪结果公告
北京大学口腔医院2026年度诊疗能力提升项目（第三批）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288778.htm,2026-09-08 17:02,北京,北京大学口腔医院,中标公告,中标公告
漳卫南局2026年超标洪水防御能力提升项目成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288691.htm,2026-09-08 16:59,山东,水利部海河水利委员会漳卫南运河管理局（本级）,成交结果公告,成交公告
北京大学口腔医院2026年度诊疗能力提升项目（第二批）01-06包中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288700.htm,2026-09-08 16:58,北京,北京大学口腔医院,中标公告,中标公告
长春海关技术中心2026年仪器设备计量检定中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288683.htm,2026-09-08 16:58,吉林,长春海关技术中心,中标公告,中标公告
